isin,name,nse_symbol,bse_code,sector,industry,series,exchange
INE085J01014,Thangamayil Jewellery Limited,THANGAMAYL,533158,,,EQ,BOTH
INE715B01021,The Andhra Sugars Limited,ANDHRSUGAR,590062,,,EQ,BOTH
INE294Z01018,The Anup Engineering Limited,ANUP,542460,,,EQ,BOTH
INE050A01025,The Bombay Burmah Trading Corporation Limited,BBTC,501425,,,EQ,BOTH
INE319B01014,The Byke Hospitality    Ltd,,531373,,,,BSE
INE171A01029,The Federal Bank  Limited,FEDERALBNK,500469,,,EQ,BOTH
INE017A01032,The Great Eastern Shipping Company Limited,GESHIP,500620,,,EQ,BOTH
INE646C01018,The Grob Tea Company Limited,GROBTEA,,,,EQ,NSE
INE127B01011,The Hi-Tech Gears Limited,,522073,,,,BSE
INE383A01012,The India Cements Limited,INDIACEM,530005,,,EQ,BOTH
INE053A01029,The Indian Hotels Company Limited,INDHOTEL,500850,,,EQ,BOTH
INE586E01020,The Indian Wood Products Company Limited,IWP,540954,,,EQ,BOTH
INE924D01017,The Investment Trust Of India Limited,THEINVEST,530023,,,EQ,BOTH
INE168A01041,The Jammu & Kashmir Bank Limited,J&KBANK,532209,,,EQ,BOTH
INE614B01018,The Karnataka Bank Limited,KTKBANK,532652,,,EQ,BOTH
INE470Y01017,The New India Assurance Company Limited,NIACL,540769,,,EQ,BOTH
INE725E01024,The Orissa Minerals Development Company Limited,ORISSAMINE,590086,,,EQ,BOTH
INE431F01018,The Peria Karamalai Tea & Produce Company Limited,PKTEA,,,,EQ,NSE
INE211B01039,The Phoenix Mills Limited,PHOENIXLTD,503100,,,EQ,BOTH
INE398C01016,The Phosphate Company Limited,,542123,,,,BSE
INE331A01037,The Ramco Cements Limited,RAMCOCEM,500260,,,EQ,BOTH
INE615A01025,The Ravalgaon Sugar Farm Limited,,507300,,,,BSE
INE583B01015,The Sandesh Limited,SANDESH,526725,,,EQ,BOTH
INE683A01023,The South Indian Bank Limited,SOUTHBANK,532218,,,EQ,BOTH
INE532U01012,The Southern Gas Limited,,509910,,,,BSE
INE655A01013,The State Trading Corporation of India Limited,STCINDIA,512531,,,EQ,BOTH
INE071E01023,The Ugar Sugar Works Limited,UGARSUGAR,530363,,,EQ,BOTH
INE458F01011,The United Nilgiri Tea Estates Company Limited,UNITEDTEA,,,,EQ,NSE
INE215F01023,The Western India Plywoods Limited,WIPL,,,,EQ,NSE
INE868X01014,The Yamuna Syndicate Ltd,,540980,,,,BSE
INE121N01019,Thejo Engineering Limited,THEJO,,,,EQ,NSE
INE083B01024,Themis Medicare Limited,THEMISMED,530199,,,EQ,BOTH
INE152A01029,Thermax Limited,THERMAX,500411,,,EQ,BOTH
INE365S01045,THINKINK PICTUREZ LIMITED,,539310,,,,BSE
INE901C01017,Thirani Projects Limited,,538464,,,,BSE
INE338A01024,Thirumalai Chemicals Limited,TIRUMALCHM,500412,,,EQ,BOTH
INE332A01027,Thomas Cook  (India)  Limited,THOMASCOOK,500413,,,EQ,BOTH
INE480M01011,Thomas Scott (India) Limited,THOMASCOTT,533941,,,EQ,BOTH
INE0UK501010,THREE M PAPER BOARDS LIMITED,,544214,,,,BSE
INE628D01014,THRIVE FUTURE HABITATS LIMITED,,523120,,,,BSE
INE594H01019,Thyrocare Technologies Limited,THYROCARE,539871,,,EQ,BOTH
INE05CY01014,Tierra Agrotech Limited,,543531,,,,BSE
INE906O01029,Tiger Logistics (India) Limited,,536264,,,,BSE
INE440L01017,Tijaria Polypipes Limited,TIJARIA,533629,,,EQ,BOTH
INE806C01018,TIL Limited,TIL,505196,,,EQ,BOTH
INE026L01022,Tilak Ventures Limited,,503663,,,,BSE
INE133E01013,Tilaknagar Industries Limited,TI,507205,,,EQ,BOTH
INE508G01029,Time Technoplast Limited,TIMETECHNO,532856,,,EQ,BOTH
INE0B6101012,Times Green Energy (India) Limited,,543310,,,,BSE
INE064A01026,Timex Group India Limited,TIMEX,500414,,,EQ,BOTH
INE325A01013,Timken India Limited,TIMKEN,522113,,,EQ,BOTH
INE015C01016,Tinna Rubber and Infrastructure Limited,TINNARUBR,530475,,,EQ,BOTH
INE1U6D01014,Tipco Engineering India Limited,,544740,,,,BSE
INE0LQS01015,Tips Films Limited,TIPSFILMS,543614,,,EQ,BOTH
INE716B01029,Tips Music Limited,TIPSMUSIC,532375,,,EQ,BOTH
INE008N01018,Tirth Plastic Ltd.,,526675,,,,BSE
INE027S01017,Tirupati Fin-Lease Ltd.,,539488,,,,BSE
INE115G01015,TIRUPATI FOAM LIMITED,,540904,,,,BSE
INE812Q01016,TIRUPATI INNOVAR LIMITED,,539040,,,,BSE
INE297J01023,Tirupati Sarjan Ltd.,,531814,,,,BSE
INE314D01011,Tirupati Starch & Chemicals Ltd.,,524582,,,,BSE
INE120V01014,Titaanium Ten Enterprise Limited,,539985,,,,BSE
INE615H01020,TITAGARH RAIL SYSTEMS LIMITED,TITAGARH,532966,,,EQ,BOTH
INE150C01029,Titan Bio-Tech Ltd.,,524717,,,,BSE
INE280A01028,Titan Company Limited,TITAN,500114,,,EQ,BOTH
INE807M01031,TITAN INTECH LIMITED,,521005,,,,BSE
INE090D01017,Titan Securities Ltd.,,530045,,,,BSE
INE747V01014,Tivoli Construction Ltd.,,511096,,,,BSE
INE546D01018,Tokyo Finance Ltd.,,531644,,,,BSE
INE932C01012,Tokyo Plast International Ltd.,,500418,,,,BSE
INE0RWQ01014,Tolins Tyres Limited,TOLINS,544254,,,EQ,BOTH
INE135H01029,TOMORROW TECHNOLOGIES GLOBAL INNOVATIONS LIMITED,,512018,,,,BSE
INE685A01028,Torrent Pharmaceuticals Limited,TORNTPHARM,500420,,,EQ,BOTH
INE813H01021,Torrent Power Limited,TORNTPOWER,532779,,,EQ,BOTH
INE0XAY01012,TOSS THE COIN LIMITED,,544303,,,,BSE
INE336X01012,Total Transport Systems Limited,TOTAL,,,,EQ,NSE
INE486Y01013,Touchwood Entertainment Limited,TOUCHWOOD,,,,EQ,NSE
INE305A01023,Tourism Finance Corporation of India Limited,TFCILTD,526650,,,EQ,BOTH
INE457P01020,TOYAM SPORTS LIMITED,,538607,,,,BSE
INE578C01021,TPI India Ltd.,,500421,,,,BSE
INE413G01022,TPL Plastech Limited,TPLPLASTEH,526582,,,EQ,BOTH
INE0HMF01019,Tracxn Technologies Limited,TRACXN,543638,,,EQ,BOTH
INE961E01017,Trade Wings Ltd.,,509953,,,,BSE
INE819G01012,TRADEWELL HOLDINGS LIMITED,,531203,,,,BSE
INE502D01011,TRANS INDIA HOUSE IMPEX LIMITED,,523752,,,,BSE
INE360D01014,Trans-Freight Containers Ltd.,,513063,,,,BSE
INE019B01010,Transchem Limited.,,500422,,,,BSE
INE330E01023,Transcorp International Ltd.,,532410,,,,BSE
INE763I01026,Transformers And Rectifiers (India) Limited,TARIL,532928,,,EQ,BOTH
INE773D01018,Transgene Biotek Ltd.,,526139,,,,BSE
INE213P01027,Transglobe Foods Ltd.,,519367,,,,BSE
INE0O3901029,Transindia Real Estate Limited,TREL,543955,,,EQ,BOTH
INE074J01018,Transoceanic Properties Ltd.,,509003,,,,BSE
INE06YD01010,Transpact Enterprises Limited,,542765,,,,BSE
INE687A01016,Transpek Industry Limited,TRANSPEK,506687,,,EQ,BOTH
INE688A01022,Transport Corporation of India Limited,TCI,532349,,,EQ,BOTH
INE454P01035,Transrail Lighting Limited,TRANSRAILL,544317,,,EQ,BOTH
INE0MPU01011,TRANSVOY LOGISTICS INDIA LIMITED,,543754,,,,BSE
INE804H01012,Transwarranty Finance Limited,TFL,532812,,,EQ,BOTH
INE757B01015,TRANSWORLD SHIPPING LINES LIMITED,,520151,,,,BSE
INE0BIW01023,TRANWAY21 TECHNOLOGIES LIMITED,,542923,,,,BSE
INE103V01028,Travel Food Services Limited,TRAVELFOOD,544443,,,EQ,BOTH
INE0SG001011,Travels & rentals Limited,,544242,,,,BSE
INE040M01013,Tree House Education & Accessories Limited,TREEHOUSE,533540,,,EQ,BOTH
INE00CA01015,TREJHARA SOLUTIONS LIMITED,TREJHARA,542233,,,EQ,BOTH
INE849A01020,Trent Limited,TRENT,500251,,,EQ,BOTH
INE088D01011,TRESCON LIMITED,,532159,,,,BSE
INE391D01019,TRF Limited,TRF,505854,,,EQ,BOTH
INE760L01018,Tribhovandas Bhimji Zaveri Limited,TBZ,534369,,,EQ,BOTH
INE843F01014,Tricom Fruit Products Limited,,531716,,,,BSE
INE0MKA01014,Trident Lifeline Limited,,543616,,,,BSE
INE064C01022,Trident Limited,TRIDENT,521064,,,EQ,BOTH
INE071Y01013,Trident Texofab Limited,,540726,,,,BSE
INE948A01012,Trigyn Technologies Limited,TRIGYN,517562,,,EQ,BOTH
INE778N01016,TRILIANCE POLYMERS LIMITED,,509046,,,,BSE
INE884X01011,Trinity League India Limited,,531846,,,,BSE
INE234G01022,Trio Mercantile & Trading Limited,,534755,,,,BSE
INE331E01013,Triochem Products Ltd.,,512101,,,,BSE
INE238C01022,Trishakti Industries Limited,,531279,,,,BSE
INE440G01017,Triton Valves Ltd.,,505978,,,,BSE
INE382B01012,Triumph International Finance India,,532131,,,,BSE
INE256C01024,Triveni Engineering & Industries Limited,TRIVENI,532356,,,EQ,BOTH
INE916P01025,Triveni Enterprises Limited,,538569,,,,BSE
INE094C01011,Triveni Glass Ltd.,,502281,,,,BSE
INE152M01016,Triveni Turbine Limited,TRITURBINE,533655,,,EQ,BOTH
INE0MWH01014,TruAlt Bioenergy Limited,TRUALT,544545,,,EQ,BOTH
INE615R01029,TruCap Finance Limited,TRU,540268,,,EQ,BOTH
INE1LDV01015,TRUE COLORS LIMITED,,544531,,,,BSE
INE672K01025,TRUE GREEN BIO ENERGY LIMITED,,533407,,,,BSE
INE398H01015,Trustedge Capital Limited,,532056,,,,BSE
INE202Z01029,TSF INVESTMENTS LIMITED,TSFINV,,,,EQ,NSE
INE404F01031,TTI Enterprise Limited,,538597,,,,BSE
INE910C01018,TTK Healthcare Limited,TTKHLTCARE,507747,,,EQ,BOTH
INE690A01028,TTK Prestige Limited,TTKPRESTIG,517506,,,EQ,BOTH
INE664X01025,TTL ENTERPRISES LIMITED,,514236,,,,BSE
INE974X01010,Tube Investments of India Limited,TIINDIA,540762,,,EQ,BOTH
INE276N01011,Tulasee Bio-Ethanol Ltd.,,524514,,,,BSE
INE637D01015,Tulive Developers Limited,,505285,,,,BSE
INE463D01016,Tulsyan NEC Ltd,,513629,,,,BSE
INE560D01027,Tuni Textile Mills Ltd.,,531411,,,,BSE
INE319M01011,TUSALDAH LIMITED,,531301,,,,BSE
INE400A01014,TUTICORIN ALKALI CHEMICALS AND FERTILIZERS LIMITED,,506808,,,,BSE
INE038F01029,TV Today Network Limited,TVTODAY,532515,,,EQ,BOTH
INE871L01013,TV Vision Limited,TVVISION,540083,,,EQ,BOTH
INE236G01019,TVS Electronics Limited,TVSELECT,532513,,,EQ,BOTH
INE105A01035,TVS Holdings Limited,TVSHLTD,520056,,,EQ,BOTH
INE494B01023,TVS Motor Company Limited,TVSMOTOR,532343,,,EQ,BOTH
INE421C01016,TVS Srichakra Limited,TVSSRICHAK,509243,,,EQ,BOTH
INE395N01027,TVS Supply Chain Solutions Limited,TVSSCS,543965,,,EQ,BOTH
INE388G01026,Twamev Construction and Infrastructure Limited,TICL,532738,,,EQ,BOTH
INE436U01016,Twin Roses Trades & Agencies Ltd.,,512117,,,,BSE
INE443B01012,Tyche Industries Ltd.,,532384,,,,BSE
INE761R01013,Typhoon Financial Services Limited,,539468,,,,BSE
INE2L3M01012,Typhoon Holdings Ltd.,,512307,,,,BSE
INE945B01016,Tyroon Tea Co. Ltd.,,526945,,,,BSE
INE556Z01010,U. H. ZAVERI LIMITED,,541338,,,,BSE
INE152C01025,U. Y. Fincorp Limited,UYFINCORP,530579,,,EQ,BOTH
INE726E01014,U.P. Hotels Ltd.,,509960,,,,BSE
INE139B01016,UCAL LIMITED,UCAL,500464,,,EQ,BOTH
INE691A01018,UCO Bank,UCOBANK,532505,,,EQ,BOTH
INE551B01012,Uday Jewellery Industries Limited.,,539518,,,,BSE
INE0N0Y01013,Udayshivakumar Infra Limited,USK,543861,,,EQ,BOTH
INE516A01017,UFLEX Limited,UFLEX,500148,,,EQ,BOTH
INE832E01010,UFM Industries Ltd,,531610,,,,BSE
INE527H01019,UFO Moviez India Limited,UFO,539141,,,EQ,BOTH
INE583D01011,Ugro Capital Limited,UGROCAP,511742,,,EQ,BOTH
INE0YZ901011,UHM Vacation Limited,,544779,,,,BSE
INE899L01030,Ujaas Energy Limited,UEL,533644,,,EQ,BOTH
INE551W01018,Ujjivan Small Finance Bank Limited,UJJIVANSFB,542904,,,EQ,BOTH
INE010R01023,Ultracab (India) Limited,,538706,,,,BSE
INE405A01021,Ultramarine & Pigments Limited,ULTRAMAR,506685,,,EQ,BOTH
INE481G01011,UltraTech Cement Limited,ULTRACEMCO,532538,,,EQ,BOTH
INE0GIU01018,Uma Exports Limited,,543513,,,,BSE
INE398B01018,UMIYA BUILDCON LIMITED,UMIYA-MRO,532376,,,EQ,BOTH
INE1P1A01018,Umiya Mobile Limited,,544464,,,,BSE
INE173U01015,Umiya Tubes Limited,,539798,,,,BSE
INE361D01012,Uni-Abex Alloy Products Ltd.,,504605,,,,BSE
INE351A01035,Unichem Laboratories Limited,UNICHEMLAB,506690,,,EQ,BOTH
INE250G01010,Unick Fix-A- Form and Printers Limited,,541503,,,,BSE
INE00U401027,Unicommerce Esolutions Limited,UNIECOM,544227,,,EQ,BOTH
INE1ABX01018,UNIFIED DATA TECH SOLUTIONS LIMITED,,544406,,,,BSE
INE926R01012,UNIFINZ CAPITAL INDIA LIMITED,,541358,,,,BSE
INE130N01010,Unijolly Investments Co. Ltd.,,503671,,,,BSE
INE0U3I01011,Unimech Aerospace and Manufacturing Limited,UNIMECH,544322,,,EQ,BOTH
INE692A01016,Union Bank of India,UNIONBANK,532477,,,EQ,BOTH
INE244O01017,Uniparts India Limited,UNIPARTS,543689,,,EQ,BOTH
INE037A01022,Uniphos Enterprises Limited,UNIENTER,500429,,,EQ,BOTH
INE448F01012,Unipro Technologies Limited,,540189,,,,BSE
INE333E01019,Unique Organics Ltd.,,530997,,,,BSE
INE980D01019,Uniroyal Industries Ltd,,521226,,,,BSE
INE602H01010,Uniroyal Marine Exports Ltd.,,526113,,,,BSE
INE1FHV01026,UNISEM AGRITECH LIMITED,,544648,,,,BSE
INE210P01015,Unishire Urban Infra Limited,,537582,,,,BSE
INE099D01026,Unison Metals Ltd,,538610,,,,BSE
INE929K01011,Unitech International Ltd,,531867,,,,BSE
INE694A01020,Unitech Limited,UNITECH,507878,,,EQ,BOTH
INE686F01025,United Breweries Limited,UBL,532478,,,EQ,BOTH
INE0S0I01011,United Cotfab Limited,,544195,,,,BSE
INE858C01027,United Credit ltd.,,531091,,,,BSE
INE961D01019,United Drilling Tools Ltd.,,522014,,,,BSE
INE382M01027,United Foodbrands Limited,UFBL,543283,,,EQ,BOTH
INE706D01018,United Interactive Limited,,502893,,,,BSE
INE357P01014,United Leasing & Industries Ltd,,507808,,,,BSE
INE368U01029,United Polyfab Gujarat Limited,,544756,,,,BSE
INE854D01024,United Spirits Limited,UNITDSPR,532432,,,EQ,BOTH
INE890G01047,United Van Der Horst Ltd.,,522091,,,,BSE
INE562X01013,Univastu India Limited,UNIVASTU,,,,EQ,NSE
INE464B01018,Universal Arts Ltd,,532378,,,,BSE
INE203T01012,Universal Autofoundry Limited,,539314,,,,BSE
INE279A01012,Universal Cables Limited,UNIVCABLES,504212,,,EQ,BOTH
INE113E01015,Universal Starch-Chem Allied Ltd.,,524408,,,,BSE
INE03V001013,UNIVERSUS PHOTO IMAGINGS LIMITED,,542933,,,,BSE
INE728J01019,Uniworth Securities Limited,,512408,,,,BSE
INE576D01015,Unjha Formulations Ltd.,,531762,,,,BSE
INE405E01023,UNO Minda Limited,UNOMINDA,532539,,,EQ,BOTH
INE851I01011,Updater Services Limited,UDS,543996,,,EQ,BOTH
INE628A01036,UPL Limited,UPL,512070,,,EQ,BOTH
INE890B01014,Upsurge Investment And Finance Ltd.,,531390,,,,BSE
INE904R01027,UR SUGAR INDUSTRIES LIMITED,,539097,,,,BSE
INE568Z01015,Uravi Defence and Technology Limited,URAVIDEF,543930,,,EQ,BOTH
INE0CAZ01013,Urban Company Limited,URBANCO,544515,,,EQ,BOTH
INE550C01020,Urja Global Limited,URJA,526987,,,EQ,BOTH
INE718B01017,USG Tech Solutions Ltd,,532402,,,,BSE
INE240C01028,Usha Martin Education & Solutions Limited,,532398,,,,BSE
INE228A01035,Usha Martin Limited,USHAMART,517146,,,EQ,BOTH
INE697C01011,Ushakiran Finance Ltd.,,511507,,,,BSE
INE094J01016,UTI Asset Management Company Limited,UTIAMC,543238,,,EQ,BOTH
INE096A01010,UTIQUE ENTERPRISES LIMITED,,500014,,,,BSE
INE735W01017,Utkarsh Small Finance Bank Limited,UTKARSHBNK,543942,,,EQ,BOTH
INE184E01024,UTL Industries Limited,,500426,,,,BSE
INE786F01031,Uttam Sugar Mills Limited,UTTAMSUGAR,532729,,,EQ,BOTH
INE528C01018,UVS HOSPITALITY AND SERVICES LIMITED,,531652,,,,BSE
INE334E01017,V B INDUSTRIES LIMITED,,539123,,,,BSE
INE06LG01010,V R FILMS & STUDIOS LIMITED,,542654,,,,BSE
INE951I01027,V-Guard Industries Limited,VGUARD,532953,,,EQ,BOTH
INE665J01013,V-Mart Retail Limited,VMART,534976,,,EQ,BOTH
INE848D01018,V.B.Desai Financial Services Ltd,,511110,,,,BSE
INE764D01017,V.S.T Tillers Tractors Limited,VSTTILLERS,531266,,,EQ,BOTH
INE945H01021,V2 Retail Limited,V2RETAIL,532867,,,EQ,BOTH
INE956G01038,VA Tech Wabag Limited,WABAG,533269,,,EQ,BOTH
INE418B01048,Vaarad Ventures Ltd,,532320,,,,BSE
INE693D01018,Vadilal Enterprises Ltd.,,519152,,,,BSE
INE694D01016,Vadilal Industries Limited,VADILALIND,519156,,,EQ,BOTH
INE0H3U01013,Vahh Chemicals Limited,,544778,,,,BSE
INE884A01027,Vaibhav Global Limited,VAIBHAVGBL,532156,,,EQ,BOTH
INE116E01018,Vaishno Cement Co. Ltd.,,526941,,,,BSE
INE051B01021,Vakrangee Limited,VAKRANGEE,511431,,,EQ,BOTH
INE130701019,Valencia India Limited,,544433,,,,BSE
INE08RT01016,Valencia Nutrition Limited,,542910,,,,BSE
INE760B01019,Valiant Communications Ltd.,,526775,,,,BSE
INE0JWS01017,Valiant Laboratories Limited,,543998,,,,BSE
INE565V01010,Valiant Organics Limited,VALIANTORG,540145,,,EQ,BOTH
INE457E01016,Vallabh Steels ltd,,513397,,,,BSE
INE834E01016,Valley Magnesite Company Limited,,539543,,,,BSE
INE879I01012,VALOR ESTATE LIMITED,,533160,,,,BSE
INE0QP701017,Valplast Technologies Limited,,544565,,,,BSE
INE808A01018,Valson Industries Ltd.,,530459,,,,BSE
INE685D01022,Vama Industries Limited,,512175,,,,BSE
INE380C01014,Vamshi Rubber Ltd.,,530369,,,,BSE
INE0RDJ01019,VANDAN FOODS LIMITED,,544436,,,,BSE
INE661Q01017,Vani Commercials Limited,,538918,,,,BSE
INE695X01011,Vanta Bioscience Limited,,540729,,,,BSE
INE427T01025,Vantage Knowledge Academy Limited,,539761,,,,BSE
INE464D01014,VAPI ENTERPRISE LIMITED,,502589,,,,BSE
INE128G01018,Vardhan Capital & Finance Limited,,542931,,,,BSE
INE116G01013,Vardhman Acrylics Limited,VARDHACRLC,,,,EQ,NSE
INE701A01023,Vardhman Holdings Limited,VHL,500439,,,EQ,BOTH
INE835A01029,Vardhman Polytex Limited,VARDMNPOLY,514175,,,EQ,BOTH
INE050M01012,Vardhman Special Steels Limited,VSSL,534392,,,EQ,BOTH
INE825A01020,Vardhman Textiles Limited,VTL,502986,,,EQ,BOTH
INE717F01028,VARIMAN GLOBAL ENTERPRISES LIMITED,,540570,,,,BSE
INE665L01035,Varroc Engineering Limited,VARROC,541578,,,EQ,BOTH
INE200M01039,Varun Beverages Limited,VBL,540180,,,EQ,BOTH
INE442U01014,Varun Mercantile Ltd.,,512511,,,,BSE
INE273D01027,VARVEE GLOBAL LIMITED,VGL,514274,,,EQ,BOTH
INE0R6801013,VARYAA CREATIONS LIMITED,,544168,,,,BSE
INE893I01013,Vascon Engineers Limited,,533156,,,,BSE
INE0WRP01016,VASHISHTHA LUXURY FASHION LIMITED,,544508,,,,BSE
INE147C01017,VASHU BHAGNANI INDUSTRIES LIMITED,,532011,,,,BSE
INE406F01010,Vasundhara Rasayans Ltd.,,538634,,,,BSE
INE590L01019,Vaswani Industries Limited,VASWANI,533576,,,EQ,BOTH
INE560T01015,Vaxfab Enterprises Limited,,542803,,,,BSE
INE098201036,Vaxtex Cotfab Limited,VCL,,,,EQ,NSE
INE962O01014,VCU Data Management Limited,,536672,,,,BSE
INE0NC801013,VEDANT ASSET LIMITED,,543623,,,,BSE
INE825V01034,Vedant Fashions Limited,MANYAVAR,543463,,,EQ,BOTH
INE1CDF01017,Vedanta Aluminium Metal Limited,,544780,,,,BSE
INE1CLE01013,Vedanta Iron and Steel Limited,,544784,,,,BSE
INE205A01025,Vedanta Limited,VEDL,500295,,,EQ,BOTH
INE704J01044,Vedanta Oil and Gas Limited,,544782,,,,BSE
INE694L01019,Vedanta Power Limited,,544781,,,,BSE
INE359B01010,VEDAVAAG Systems Limited,,533056,,,,BSE
INE484C01030,Veedol Corporation Limited,VEEDOL,590005,,,EQ,BOTH
INE0Q0M01015,VEEFIN SOLUTIONS LIMITED,,543931,,,,BSE
INE466D01019,Veejay Lakshmi Engineering Works Lt,,522267,,,,BSE
INE255E01030,Veer Energy & Infrastructure Limited,,503657,,,,BSE
INE244W01010,Veer Global Infraconstruction Limited,,543241,,,,BSE
INE882C01035,Veerhealth Care Limited,,511523,,,,BSE
INE0ID001024,Veerkrupa Jewellers Limited,,543545,,,,BSE
INE603D01017,VEGA JEWELLERS LIMITED,,512026,,,,BSE
INE1L3801017,Vegorama Punjabi Angithi Limited,,544765,,,,BSE
INE548D01014,Velan Hotels Ltd.,,526755,,,,BSE
INE232E01013,Veljan Denison Limited,VELJAN,505232,,,EQ,BOTH
INE092P01017,Velox Shipping and Logistics Limited,,506178,,,,BSE
INE398A01010,Venky's (India) Limited,VENKEYS,523261,,,EQ,BOTH
INE204D01022,Venlon Enterprises Ltd.,,524038,,,,BSE
INE154G01022,Venmax Drugs And Pharmaceuticals Ltd,,531015,,,,BSE
INE781S01027,Ventive Hospitality Limited,VENTIVE,544321,,,EQ,BOTH
INE139J01019,Ventura Guaranty Ltd.,,512060,,,,BSE
INE810C01044,Ventura Textiles Ltd.,,516098,,,,BSE
INE0JA001018,Venus Pipes & Tubes Limited,VENUSPIPES,543528,,,EQ,BOTH
INE411B01019,Venus Remedies Ltd.,,526953,,,,BSE
INE0IQ001011,Veranda Learning Solutions Limited,VERANDA,543514,,,EQ,BOTH
INE379J01029,Veritas (India) Limited,,512229,,,,BSE
INE316D01024,Vertex Securities Ltd.,,531950,,,,BSE
INE386A01023,Vesuvius India Limited,VESUVIUS,520113,,,EQ,BOTH
INE918N01018,VETO SWITCHGEARS AND CABLES LIMITED,,539331,,,,BSE
INE0QTF01015,Vibhor Steel Tubes Limited,VSTL,544124,,,EQ,BOTH
INE761Q01015,Vibrant Global Capital Limited,,538732,,,,BSE
INE048C01025,Viceroy Hotels Ltd.,,523796,,,,BSE
INE203D01016,Victoria Mills Ltd.,,503349,,,,BSE
INE632C01026,Vidhi Specialty Food Ingredients Limited,VIDHIING,531717,,,EQ,BOTH
INE14UN01029,Vidya Wires Limited,VIDYAWIRES,544633,,,EQ,BOTH
INE362D01010,Vijay Solvex Ltd.,,531069,,,,BSE
INE043W01024,Vijaya Diagnostic Centre Limited,VIJAYA,543350,,,EQ,BOTH
INE159N01027,VIJI FINANCE LIMITED,,537820,,,,BSE
INE186E01011,Vikalp Securities Ltd.,,531334,,,,BSE
INE806A01020,Vikas EcoTech Limited,VIKASECO,530961,,,EQ,BOTH
INE161L01027,Vikas Lifecare Limited,VIKASLIFE,542655,,,EQ,BOTH
INE767B01022,VIKAS PROPPANT & GRANITE LTD.,,531518,,,,BSE
INE706A01022,Vikas WSP Ltd.,,519307,,,,BSE
INE0NR501012,VIKRAM AROMA LIMITED,,544371,,,,BSE
INE564S01019,VIKRAM KAMATS HOSPITALITY LIMITED,,539659,,,,BSE
INE078V01014,Vikram Solar Limited,VIKRAMSOLR,544488,,,EQ,BOTH
INE337E01010,Vikram Thermo (India) Ltd.,,530477,,,,BSE
INE01R501028,Vikran Engineering Limited,VIKRAN,544496,,,EQ,BOTH
INE965V01020,Viksit Engineering Ltd,,506196,,,,BSE
INE579C01029,Vimta Labs Limited,VIMTALABS,524394,,,EQ,BOTH
INE410B01037,Vinati Organics Limited,VINATIORGA,524200,,,EQ,BOTH
INE581M01016,VINAYAK POLYCON INTERNATIONAL LIMITED,,534639,,,,BSE
INE132V01019,Vinayak Vanijya Ltd.,,512517,,,,BSE
INE707A01012,Vindhya Telelinks Limited,VINDHYATEL,517015,,,EQ,BOTH
INE505Y01010,Vineet Laboratories Limited,,543298,,,,BSE
INE01KI01027,Vinny Overseas Limited,VINNY,543670,,,EQ,BOTH
INE498Q01014,Vintage Coffee And Beverages Limited,VINCOFE,538920,,,EQ,BOTH
INE153C01015,Vintage Securities Ltd.,,531051,,,,BSE
INE250B01029,Vinyl Chemicals (India) Limited,VINYLINDIA,524129,,,EQ,BOTH
INE526H01011,Vinyoflex Ltd.,,530401,,,,BSE
INE450G01024,VIP Clothing Limited,,532613,,,,BSE
INE054A01027,VIP Industries Limited,VIPIND,507880,,,EQ,BOTH
INE660D01017,Vippy Spinpro Ltd.,,514302,,,,BSE
INE946H01037,Vipul Limited,VIPULLTD,511726,,,EQ,BOTH
INE834D01018,Vipul Organics Limited,,530627,,,,BSE
INE607V01028,Viram Suvarn Limited,,540252,,,,BSE
INE295C01014,Virat Crane Industries Ltd,,519457,,,,BSE
INE467D01017,Virat Industries Ltd.,,530521,,,,BSE
INE347L01022,Virat Leasing Limited,,539167,,,,BSE
INE400B01020,Virgo Global Limited,,532354,,,,BSE
INE539B01017,Virinchi Limited,VIRINCHI,532372,,,EQ,BOTH
INE247C01023,VIRTUAL GLOBAL EDUCATION LTD.,,534741,,,,BSE
INE0I0T01010,Virtuoso Optoelectronics Limited,,543597,,,,BSE
INE661K01010,VIRYA RESOURCES LIMITED,,512479,,,,BSE
INE286H01012,VISA Chrome Limited,,532721,,,,BSE
INE309H01038,Visagar Financial Services Ltd,,531025,,,,BSE
INE370E01029,Visagar Polytex Limited,VIVIDHA,506146,,,EQ,BOTH
INE392A01021,Visaka Industries Limited,VISAKAIND,509055,,,EQ,BOTH
INE060T01024,Vishal Bearings Limited,,539398,,,,BSE
INE755Q01025,Vishal Fabrics Limited,,538598,,,,BSE
INE01EA01019,Vishal Mega Mart Limited,VMM,544307,,,EQ,BOTH
INE270I01022,Vishnu Chemicals Limited,VISHNU,516072,,,EQ,BOTH
INE0AE001013,VISHNU PRAKASH R PUNGLIA LIMITED,,543974,,,,BSE
INE762D01011,VISHVPRABHA VENTURES LIMITED,,512064,,,,BSE
INE430N01022,Vishwaraj Sugar Industries Limited,VISHWARAJ,542852,,,EQ,BOTH
INE515B01025,Vision Cinemas Limited,,526441,,,,BSE
INE661D01015,Vision Corporation Ltd.,,531668,,,,BSE
INE427C01021,Vista Pharmaceuticals Ltd.,,524711,,,,BSE
INE878P01019,Vistar Amar Limited,,538565,,,,BSE
INE0PA601017,Vivaa Tradecom Limited,,544002,,,,BSE
INE299W01022,Vivanta Industries Limited,,541735,,,,BSE
